name,point,bond,length,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,fchl_energy,ecfprfr_energy,mmff_energy,gaff_energy
CH3OH,20,OC,2.9062,-72260.37100418801,-72213.79284080335,-72580.00146614543,-72516.14031612218,,-92263.48197064274,-72288.18987339665,-72475.04166819343,-72517.67082846737,-144370.36538419023,2577.5512979477344,2888.7347390134746
CH3OH,21,OC,3.0062,-72254.50460699313,-72212.41948321572,-72582.61028555286,-72515.16015254795,,-92263.48197064274,-72277.79228343988,-72475.01123965271,-72518.42729857375,-144370.36538419029,3409.191425147079,3291.059058088931
CH3OH,22,OC,3.1062,-72249.06936603099,-72212.14682613008,-72584.24049948539,-72515.40257655918,,-92263.48197064274,-72267.78667146356,-72475.01785924696,-72519.23602198878,-144370.36538419023,4435.5678340355025,3719.691058767088
CH3OH,23,OC,3.2062,-72244.03345622613,-72212.09021686375,-72584.799597002,-72516.87221156895,,-92263.48197064274,-72258.14909988115,-72474.98124419068,-72519.56720370057,-144370.36538419029,5685.6429370693795,4174.630362339208
CH3OH,24,OC,3.3062,-72239.36820058835,-72211.68415962238,-72584.7637718556,-72517.07146846593,,-92263.48197064274,-72248.93432592192,-72474.93364275481,-72519.3437738556,-144370.36538419029,7190.41313747107,4655.876618505948
CH3OH,25,OC,3.4062,-72235.05517374458,-72211.18786329355,-72584.67887407231,-72517.13268672764,,-92263.53830663367,-72240.17675986665,-72474.85360737193,-72519.04381357098,-144370.36538419023,8982.90882943832,5163.429502945294
CH3OH,26,OC,3.5062,-72231.08150171646,-72210.56279254144,-72584.85528929331,-72515.72584926426,,-92255.96638579019,-72231.6262539354,-72474.79589751427,-72519.08171835366,-144370.36538419023,11098.194398631162,5697.28871510318
CH3OH,27,OC,3.6062,-72227.42747611414,-72209.72857526442,-72585.33138486474,-72515.58560573397,,-92255.96638579018,-72223.5533028567,-72474.70251212362,-72519.35630543933,-144370.36538419023,13573.368222762649,6257.453976186923
CH3OH,28,OC,3.7062,-72224.08167495872,-72209.18592835018,-72585.82950114572,-72518.8256722623,,-92255.96638579018,-72215.59465375399,-72474.6389006071,-72519.45339759965,-144370.36538419023,16447.562672199965,6843.92502734294
CH3OH,29,OC,3.8062,-72221.03288906437,-72209.38321210958,-72586.07264355819,-72517.29375087559,,-92371.3705474051,-72208.12492985744,-72474.53677987355,-72519.11075670333,-144370.36538419023,19761.94411052839,7456.701628001537
CH3OH,30,OC,3.9062,-72218.26383838528,-72210.22535654908,-72585.8412472774,-72516.43671809969,,-92371.3705474051,-72200.94126012069,-72474.44695492211,-72518.40390303088,-144370.36538419029,23559.7128950572,8095.783554372992
CH3OH,31,OC,4.0062,-72215.75723661692,-72211.38309531679,-72585.39598303697,-72519.00805293857,,-92371.37054740507,-72193.850348532,-72474.36185187848,-72517.30506290395,-144370.36538419023,27886.10337726176,8761.170598080587
CH3OH,32,OC,4.1062,-72213.49224881813,-72212.48245286416,-72585.23246758035,-72514.85442745031,,-92371.37054740507,-72187.34979767268,-72474.24325979094,-72516.59377499232,-144370.36538419023,32788.38390316252,9452.862564917375
CH3OH,33,OC,4.2062,-72211.44467291093,-72213.15503063484,-72585.38633144414,-72518.26803981603,,-92371.37054740507,-72180.66492739656,-72474.17384372781,-72515.82727108653,-144370.36538419023,38315.856813646315,10170.859273714868
CH3OH,34,OC,4.3062,-72209.59335476458,-72213.33879158761,-72585.48341250059,-72516.39242946445,,-92371.37054740507,-72174.59585153557,-72474.06128239214,-72515.66644510192,-144370.36538419029,44519.858444737336,10915.160555312908
CH3OH,35,OC,4.4062,-72207.9169900415,-72213.43082128117,-72585.19975969683,-72516.32936488926,,-92371.37054740507,-72168.50164120867,-72473.97605334618,-72515.81854169857,-144370.36538419029,51453.759127823425,11685.76625162092
CH3OH,36,OC,4.5062,-72206.39603307591,-72213.75479042337,-72584.67146136849,-72516.51325618563,,-92371.37054740507,-72162.68480766643,-72473.8631106,-72515.28015112942,-144370.36538419029,59172.96318984501,12482.676214761863
CH3OH,37,OC,4.6062,-72205.01337906333,-72214.20559416553,-72584.28738173965,-72517.4916878873,,-92224.42995969419,-72157.1746744524,-72473.75414688626,-72515.3140868662,-144370.36538419029,67734.9089534529,13305.890306291003
CH3OH,38,OC,4.7062,-72203.75391343987,-72214.54683519588,-72584.19587248376,-72517.88630306063,,-92092.18054231326,-72151.66513967804,-72473.66232717766,-72515.63257365066,-144370.36538419023,77199.06873713895,14155.40839648225
CH3OH,39,OC,4.8062,-72202.60215864185,-72214.74365265161,-72584.23243516026,-72518.8746529752,,-92092.18054231326,-72146.63525429506,-72473.54378519159,-72516.02639896296,-144370.36538419023,87626.9488553453,15031.230363675884
CH3OH,40,OC,4.9062,-72201.54301262267,-72214.8441317678,-72584.25206970851,-72519.41586696445,,-92092.18054231326,-72141.43720736625,-72473.46193258502,-72516.33039374778,-144370.36538419023,99082.08961855514,15933.356093681721
CH3OH,41,OC,5.0062,-72200.56587954114,-72214.88177180054,-72584.24107922382,-72519.78991329014,,-92092.18054231326,-72136.55064828298,-72473.35456153682,-72517.09696427672,-144370.36538419023,111630.06533336783,16861.78547923255
CH3OH,42,OC,5.1062,-72199.66070805583,-72214.88733014038,-72584.22912211878,-72518.05360805332,,-92092.18054231326,-72131.84601485785,-72473.2663241327,-72517.09696077024,-144370.36538419023,125338.48430256249,17816.518419483295
CH3OH,43,OC,5.2062,-72198.81769717007,-72214.88733014038,-72584.22652381532,-72518.49097835361,,-92063.17512041863,-72127.28500695225,-72473.1768828928,-72517.09696427672,-144370.36538419023,140276.98882514975,18797.554819551533
CH3OH,44,OC,5.3062,-72198.02907367962,-72214.88734879253,-72584.22651680236,-72516.19845973789,,-92063.17512041859,-72122.89814498916,-72473.079344177,-72517.09696427672,-144370.36538419029,156517.25519641634,19804.89459009572
CH3OH,45,OC,5.4062,-72197.28789051785,-72214.88734879253,-72584.22651680236,-72521.81119167147,,-92063.17512041863,-72118.5163697632,-72472.98872917549,-72517.09696427672,-144370.36538419023,174132.99370796198,20838.53764692757
CH4,0,CH,0.5822,-24027.775625624046,-24592.150978358506,-24988.83450473865,-24627.016839533306,-377.7242431640625,-57281.15445875973,-25248.970770340282,-25110.393249262586,-0.0020286039183884884,-144370.36538419029,940.3285736767972,1468.2951949170426
CH4,1,CH,0.6822,-24696.759588973044,-24631.2161097584,-24974.19809183085,-24942.728570490337,-352.3944396972656,-57281.154458759695,-25300.442565913232,-25164.51623765765,-5385.6240886182195,-144370.36538419029,512.0426234329661,949.022295036165
CH4,2,CH,0.7822,-25054.710556584447,-25032.493440021502,-25108.122923126793,-25144.323480158306,-331.69036865234375,-57281.154458759695,-25334.545847093505,-25204.670325073443,-15926.801968477683,-144370.36538419023,244.105228971241,542.5071182600925
CH4,3,CH,0.8822,-25238.847945574562,-25239.926242978454,-25299.370578754406,-25310.906549005962,-398.5636291503906,-57281.154458759695,-25358.556443326244,-25235.804550687637,-23429.45670208475,-144370.36538419023,92.55608109031144,249.02568824577637
CH4,4,CH,0.9822,-25322.389312960608,-25322.867159130976,-25386.60937621726,-25393.70066216514,-416.3192443847656,-57289.576713426475,-25376.106584157194,-25260.4439718517,-25234.197335203713,-144370.36538419023,20.83895947677539,68.47493498158931
CH4,5,CH,1.0822,-25346.54699229785,-25346.87904610642,-25413.699050304487,-25413.45529702232,-418.1061401367188,-71588.44496532151,-25389.40720492811,-25280.512002633735,-25398.71396765469,-144370.36538419023,0.16713594790213232,0.9223270912831514
CH4,6,CH,1.1822,-25335.66473165338,-25335.654089637068,-25403.17071238481,-25403.170289545516,-403.2126770019531,-74504.4351142897,-25399.915207003043,-25297.414816698907,-25398.591536191452,-144370.36538419023,9.395644279292943,46.34116494501345
CH4,7,CH,1.2822,-25304.58740472079,-25293.17935386125,-25369.39545328348,-25371.03189995811,-379.5280151367188,-74214.24474848506,-25408.209879977567,-25311.47058493718,-25364.20387227466,-144370.36538419023,35.071966342488466,204.71883817297038
CH4,8,CH,1.3822,-25262.545428688984,-25242.348205621354,-25326.726275051828,-25328.454141169048,-368.0644226074219,-74177.3491191448,-25414.9198847196,-25323.424359824687,-25316.85479739024,-144370.36538419029,71.44461594245729,476.18276694331666
CH4,9,CH,1.4822,-25215.43294520892,-25202.37436959518,-25283.424864015513,-25283.13576653526,-383.8929748535156,-74844.34017268791,-25420.6227155057,-25334.08777587635,-25264.602540066066,-144370.36538419023,120.37188471292644,860.3050187706099
CH4,10,CH,1.5822,-25166.99081195685,-25159.973926541483,-25236.32723226404,-25233.83579400108,,-76135.32893883114,-25425.285158934472,-25343.107637677946,-25212.90553218627,-144370.36538419023,191.56043635391632,1357.9002188619902
CH4,11,CH,1.6822,-25119.57131820187,-25119.94880643698,-25188.2816907847,-25192.70678093956,,-79430.83301620635,-25429.3075711417,-25351.23090649834,-25161.652291278904,-144370.36538419023,302.1484860442125,1968.0019335511538
CH4,12,CH,1.7822,-25074.53523156749,-25084.690820728858,-25146.752147388546,-25159.71459343956,,-79430.92795030055,-25432.703716239666,-25358.30222424697,-25109.811584827818,-144370.36538419029,477.21500345384834,2691.3226028771383
CH4,13,CH,1.8822,-25032.56683185548,-25052.79130331511,-25119.518130706096,-25131.989373712997,,-79430.89904833131,-25435.68903250773,-25364.717265571224,-25062.037884274036,-144370.36538419023,749.4028379351006,3527.7052445502623
CH4,14,CH,1.9822,-24993.948670659458,-25002.13121391584,-25104.406781119287,-25105.9772277169,,-79398.92646319601,-25438.28476455398,-25370.453836458164,-25022.882367391874,-144370.36538419029,1158.894295327386,4476.783300093497
CH4,15,CH,2.0822,-24958.656883866835,-24904.33811882109,-25093.001680584268,-25081.658319025493,,-79398.81930201699,-25440.585765065287,-25375.68662582216,-24996.49052012253,-144370.36538419023,1753.7909059305384,5538.871598061477
CH4,16,CH,2.1822,-24926.533810617417,-24761.018639369508,-25091.465261549754,-25057.55748894737,,-79579.51309022661,-25442.580962907865,-25380.32781200784,-24987.413542740283,-144370.36538419029,2590.162103471373,6714.434176282238
CH4,17,CH,2.2822,-24897.312552122658,-24604.222051063585,-25089.60317913012,-25035.5748839669,,-79340.87146477056,-25444.369399846248,-25384.575232338873,-24988.95141988707,-144370.36538419029,3730.372628104481,8002.160989640113
CH4,18,CH,2.3822,-24870.7148439427,-24509.81689465554,-25091.48190565293,-25019.251245050884,,-78971.53122097935,-25446.036353532658,-25388.64796375554,-24992.400993549756,-144370.36538419023,5246.990200431038,9403.727047812867
CH4,19,CH,2.4822,-24846.453065002923,-24502.34312854791,-25111.56200627072,-24990.68529656456,,-78930.76087602063,-25447.452261779672,-25392.172525623388,-24993.880976042066,-144370.36538419029,7217.3255197586095,10917.720450492112
CH4,20,CH,2.5822,-24824.258751860132,-24530.63776415255,-25138.932504599223,-24981.186151056743,,-79255.81697328265,-25448.78887677109,-25395.54193117097,-24991.607369632387,-144370.36538419023,9728.747617713738,12544.937381949436
CH4,21,CH,2.6822,-24803.860524554882,-24554.181474076606,-25168.14017529631,-24961.030206232525,,-79929.06718412682,-25449.97528340664,-25398.598663954122,-24986.940070602093,-144370.36538419023,12873.686431091975,14284.413714920827
CH4,22,CH,2.7822,-24785.05205520906,-24565.765874960733,-25196.278696129684,-24955.102807550884,,-80705.76831495548,-25451.04529352737,-25401.4254244451,-24982.60873933989,-144370.36538419029,16757.501399916084,16138.020315237563
CH4,23,CH,2.8822,-24767.68371902871,-24572.325984297036,-25222.277888667446,-24943.492608576275,,-80705.76831495548,-25452.087775423526,-25404.17068853677,-24979.29702537087,-144370.36538419029,21485.913470528605,18103.87619394025
CH4,24,CH,2.9822,-24751.60079670438,-24604.70730532136,-25251.037617924787,-24937.759332209087,,-80705.76831495548,-25453.01954598168,-25406.68864175511,-24977.855744509332,-144370.36538419023,27178.4131858644,20183.027145963148
CH4,25,CH,3.0822,-24736.689456481665,-24650.21190397041,-25284.50853539172,-24930.173882990337,,-80705.76831495548,-25453.868133426422,-25409.026359885367,-24976.462135445003,-144370.36538419023,33956.18371902819,22374.25301210229
CH4,26,CH,3.1822,-24722.866627716405,-24674.842586416227,-25319.881135152984,-24923.68212273643,,-80698.62494180247,-25454.649097189045,-25411.18795284762,-24975.62649831643,-144370.36538419029,41959.43316564784,24679.93385169745
CH4,27,CH,3.2822,-24710.054922590087,-24676.286038772487,-25351.760132981795,-24920.297967462997,,-80691.37095066512,-25455.3851779768,-25413.2460353707,-24975.629411618902,-144370.36538419023,51320.150199651056,27097.618509202002
CH4,28,CH,3.3822,-24698.19559770889,-24666.778293332838,-25375.53037153352,-24921.14452508018,,-80691.37095066512,-25456.063808556726,-25415.19457942366,-24976.87653533505,-144370.36538419023,62191.30927750049,29628.70347331782
CH4,29,CH,3.4822,-24687.241331657875,-24658.31544117119,-25391.375515681557,-24926.001763849712,,-80691.37095066512,-25456.69276864447,-25417.00077118527,-24979.205524881174,-144370.36538419029,74724.90045090608,32272.353912132417
CH4,30,CH,3.5822,-24677.15471041527,-24649.839905549547,-25399.960066050528,-24919.300408869243,,-80676.44570136238,-25457.275648878025,-25418.708521483233,-24981.71703151211,-144370.36538419023,89091.77600431346,35030.06980350956
CH4,31,CH,3.6822,-24667.891710858126,-24646.87921294327,-25402.035415360264,-24922.12584832237,,-80676.43359768986,-25457.824717270527,-25420.317830317537,-24983.498861361004,-144370.36538419029,105443.11214590068,37898.25764050696
CH4,32,CH,3.7822,-24659.40285860671,-24650.757964227578,-25401.420474773615,-24924.063043146587,,-80676.43359768989,-25458.323516731165,-25421.829652026678,-24984.393395121402,-144370.36538419029,123991.2712276078,40882.72614790058
CH4,33,CH,3.8822,-24651.641383004517,-24656.416577992437,-25402.267592710017,-24921.687921076275,,-80676.43359768989,-25458.83518264461,-25423.35018486709,-24984.852695226513,-144370.36538419023,144885.75238194302,43977.479286478934
CH4,34,CH,3.9822,-24644.56807380624,-24662.836647008655,-25405.4991642703,-24924.556268244243,,-80676.43359768986,-25459.28251629407,-25424.707602939925,-24985.308740147117,-144370.36538419023,168346.04782687727,47186.4660840487
CH4,35,CH,4.0822,-24638.128562392463,-24671.49355610826,-25410.378903537476,-24919.601007013775,,-80776.54598662772,-25459.720274908905,-25426.03220719153,-24985.83715828028,-144370.36538419023,194567.97759256628,50508.707331115686
CH4,36,CH,4.1822,-24632.27063936712,-24672.510993425793,-25415.29536298066,-24921.07653191612,,-80776.54598662771,-25460.124820122335,-25427.29118380069,-24986.258451330326,-144370.36538419023,223749.6491884253,53942.86567066554
CH4,37,CH,4.2822,-24626.946620315422,-24656.580866103697,-25419.059965743916,-24927.106011896587,,-80776.54598662772,-25460.49974257236,-25428.473435760952,-24986.370550650943,-144370.36538419023,256117.9117443966,57490.19123390372
CH4,38,CH,4.3822,-24622.10733752991,-24629.757213424375,-25422.169734085714,-24926.019769220806,,-80776.54598662771,-25460.869877505065,-25429.6228739,-24986.10857667468,-144370.36538419023,291902.15218125307,61151.11204346715
CH4,39,CH,4.4822,-24617.700982166163,-24623.5490327987,-25425.357635037424,-24934.221429377056,,-80776.54598662772,-25461.207098256204,-25430.69558739014,-24985.584609144335,-144370.36538419029,331322.97929501487,64924.4195171148
CH4,40,CH,4.5822,-24613.681691067348,-24669.892903456617,-25427.923680034746,-24933.387017755962,,-80776.54598662771,-25461.53953149002,-25431.74658406552,-24985.01685061618,-144370.36538419029,374643.6631162685,68812.23753983322
CH4,41,CH,4.6822,-24610.011756056636,-24766.060687761328,-25428.759164923544,-24945.949517755962,,-80763.77925570757,-25461.861192809873,-25432.76476691969,-24984.64551091456,-144370.36538419029,422065.47193792014,72810.48974476987
CH4,42,CH,4.7822,-24606.651053130423,-24898.200480615567,-25427.671937974173,-24947.475030451275,,-80763.77925570757,-25462.1475461895,-25433.695128118485,-24984.656514548573,-144370.36538419017,473905.82507552794,76924.38676532968
CH4,43,CH,4.8822,-24603.55943325066,-25032.017661054433,-25424.94093518713,-24953.555596857525,,-80763.77925570762,-25462.44018318561,-25434.64768333021,-24985.08960369766,-144370.36538419023,530359.5132926042,81148.51452304565
CH4,44,CH,4.9822,-24600.704120031914,-25110.30870536183,-25421.732791312457,-24950.047967462997,,-80354.40986671834,-25462.689732525843,-25435.474054562106,-24985.759548428454,-144370.36538419023,591755.828496979,85487.33716665956
CH4,45,CH,5.0822,-24598.061049085823,-25126.389896422934,-25419.709280962066,-24957.363519220806,,-79623.02259334913,-25462.957235056023,-25436.34988512493,-24984.77791072289,-144370.36538419023,658356.6088479627,89939.50173453473
CO,0,OC,0.6271,-69357.12166150054,-70831.37527378587,-71073.36674538035,-70550.47402441576,-185.2471008300781,-82576.1476896024,-70761.14060870867,-71041.05009103095,-45910.23067904764,-208631.87689218385,908.4588821119247,934.5132004847037
CO,1,OC,0.7271,-70173.80011688675,-70779.72856974209,-71044.76212011276,-70639.78621923998,-179.05282592773438,-82576.1476896024,-71003.85666563426,-71063.15785925258,-64171.82167733713,-208631.87689218382,523.2741686013254,643.1862780527039
